,index,약국ID,주소,약국명,대표전화1,진료시간(월요일)C,진료시간(화요일)C,진료시간(수요일)C,진료시간(목요일)C,진료시간(금요일)C,진료시간(토요일)C,진료시간(일요일)C,진료시간(공휴일)C,진료시간(월요일)S,진료시간(화요일)S,진료시간(수요일)S,진료시간(목요일)S,진료시간(금요일)S,진료시간(토요일)S,진료시간(일요일)S,진료시간(공휴일)S,우편번호1,우편번호2,병원경도,병원위도,작업일시,geometry
3577,3688,C1100628,서울특별시 종로구 대학로9길 37,정민약국,02-763-3248,2000,2000,2000,2000,2000,1900,2200.0,2200.0,1000,1000,1000,1000,1000,1000,830.0,830.0,30,79,126.99998191819752,37.58198704800044,2022-07-20 17:42:12.0,POINT (955851.5881758365 1953739.737371657)
3578,3689,C1100358,서울특별시 도봉구 도봉로 887 (도봉동),정민약국,02-956-7328,1830,1830,1830,1830,1830,1300,2200.0,2200.0,900,900,900,900,900,900,830.0,830.0,13,4,127.0457099849752,37.68372393768111,2022-07-20 17:42:12.0,POINT (959943.7552009658 1965006.5348360485)
3579,3690,C1104246,서울특별시 송파구 마천로 68  (오금동),정민약국,02-431-9200,2100,2100,2100,2100,2100,1700,2200.0,2200.0,900,900,900,900,900,900,830.0,830.0,56,59,127.12788174139035,37.50767052588157,2022-07-20 17:42:12.0,POINT (967111.7440617369 1945442.3380722615)
3580,3691,C1100359,서울특별시 송파구 백제고분로 127 다산해명빌딩 (잠실동),정선약국,02-414-7476,2000,2000,2000,2000,2000,1500,2200.0,2200.0,900,900,900,900,900,900,830.0,830.0,55,69,127.0814505150618,37.506435255439,2022-07-20 17:42:12.0,POINT (963007.4692831405 1945322.5330216622)
3581,3692,C1108772,서울특별시 강서구 화곡로 301 원풍빌딩 1층 103호 (화곡동),정성가득한약국,02-2604-0901,1900,1900,1900,1900,1900,1400,2200.0,2200.0,900,900,900,900,900,900,830.0,830.0,76,86,126.848779415926,37.5512887316459,2022-07-20 17:42:12.0,POINT (942477.6365465352 1950415.6938212248)
3582,3693,C1103038,서울특별시 성동구 마장로 209 (홍익동),정성약국,02-2291-1292,2000,2000,2000,2000,2000,1400,2200.0,2200.0,800,800,800,800,800,900,830.0,830.0,47,6,127.03306061764584,37.56658904261005,2022-07-20 17:42:12.0,POINT (958763.7541220132 1952016.374271423)
3583,3694,C1100361,서울특별시 종로구 종로 399 (숭인동),정성약국,02-923-1363,2130,2130,2130,2130,2130,2130,2100.0,2200.0,800,800,800,800,800,800,900.0,830.0,31,11,127.02153692159872,37.575143053654685,2022-07-20 17:42:12.0,POINT (957750.9023709085 1952970.5179167364)
3584,3695,C1107129,서울특별시 동대문구 서울시립대로 50 (전농동),정성약국,02-2248-1004,2030,2030,2030,2030,2030,1530,1330.0,1530.0,830,830,830,830,830,830,900.0,830.0,25,94,127.0476226183,37.5756372704,2022-07-20 17:42:12.0,POINT (960054.5901812337 1953013.9385392463)
3585,3696,C1102348,서울특별시 강동구 성내로 77 (성내동),정성약국,02-475-4313,1900,1900,1900,1900,1900,1500,1330.0,1530.0,800,800,800,800,800,800,900.0,830.0,53,96,127.12848534387156,37.52755378005626,2022-07-20 17:42:12.0,POINT (967173.8024079346 1947648.0467236943)
3586,3697,C1108231,서울특별시 노원구 한글비석로 263 성모빌딩 302-1호 (중계동),정성약국,02-939-6522,2200,2200,2200,2200,2200,1800,1300.0,1800.0,830,830,830,830,830,830,900.0,900.0,17,14,127.0764718689,37.6512114441,2022-07-20 17:42:12.0,POINT (962639.8507331937 1961386.6832010215)
3587,3698,C1102349,서울특별시 중랑구 동일로 752  (중화동 중화한신아파트),정성약국,02-2208-6521,1900,1900,1900,1900,1900,1400,1300.0,1800.0,900,900,900,900,900,900,900.0,900.0,20,95,127.08090449620894,37.59736360416321,2022-07-20 17:42:12.0,POINT (963004.1845030768 1955410.7380094936)
3588,3699,C1100362,서울특별시 구로구 경인로 373 2층 (고척동 문화골든타워),정성약국,02-2060-5132,1800,1800,1800,1800,1800,1300,1300.0,1800.0,900,900,900,900,900,900,900.0,900.0,82,26,126.86189722222223,37.49688333333334,2022-07-20 17:42:12.0,POINT (943595.399104516 1944371.74682511)
3589,3700,C1100394,서울특별시 동작구 여의대방로 250 2층 201호(대방동대림상가),정성약국,02-825-9304,2000,2000,2000,2000,2000,1800,1300.0,1800.0,900,900,900,900,900,900,900.0,900.0,69,43,126.92451971410127,37.50874335668114,2022-07-20 17:42:12.0,POINT (949138.9632552859 1945651.8602995882)
3590,3701,C1103517,서울특별시 강남구 도곡로 120 1층 (도곡동),정성온누리약국,02-554-6979,2000,2000,2000,2000,2000,1700,1300.0,1800.0,800,800,800,800,800,800,900.0,900.0,62,59,127.0335468794,37.4898307667,2022-07-20 17:42:12.0,POINT (958764.4641747964 1943500.2807897173)
3591,3702,C1102350,서울특별시 영등포구 신길로 36,정성온누리약국,02-834-0191,2100,2100,2100,2100,2100,2000,1300.0,1700.0,900,900,900,900,900,900,900.0,1000.0,74,36,126.9086267249198,37.4957831848293,2022-07-20 17:42:12.0,POINT (947725.2903221508 1944222.7131906475)
3592,3703,C1107682,서울특별시 성동구 왕십리로 410 상가L동 3층 319호 (하왕십리동 센트라스),정성온누리약국,02-2281-2531,1900,1900,1900,1900,1900,1600,1430.0,1430.0,900,900,900,900,900,900,900.0,900.0,47,1,127.0240823503,37.5665912196,2022-07-20 17:42:12.0,POINT (957970.8639332198 1952020.5933957358)
3593,3704,C1100395,서울특별시 동작구 성대로29길 68 (상도동),정성을다하는약국,02-6401-0033,1900,1900,1900,1900,1900,1400,1430.0,1430.0,900,900,900,900,900,900,900.0,900.0,69,61,126.9374514241,37.5011644481,2022-07-20 17:42:12.0,POINT (950276.8530712548 1944804.1135110452)
3594,3706,C1103645,서울특별시 강북구 솔샘로 239 (미아동),정수약국,02-981-2516,1800,1800,1800,1800,1800,1300,1430.0,1430.0,900,900,900,900,900,900,900.0,900.0,11,89,127.01945455780884,37.620028816108245,2022-07-20 17:42:12.0,POINT (957592.5079711173 1957951.329134911)
3595,3707,C1100479,서울특별시 서초구 방배로 196 (방배동),정신약국,02-532-0469,1800,1800,1800,1800,1800,1800,1430.0,1430.0,900,900,900,900,900,900,900.0,900.0,65,86,126.99189019644068,37.4910894466011,2022-07-20 17:42:12.0,POINT (955082.646447479 1943658.9851522676)
3596,3708,C1108240,서울특별시 성북구 보국문로 33 1층 106호 (정릉동),정릉아름드리약국,02-941-7755,1930,1930,1930,1930,1930,1600,1900.0,1300.0,900,900,900,900,900,900,900.0,900.0,27,10,127.010124728,37.6073757805,2022-03-20 17:42:05.0,POINT (956761.8321955006 1956551.7839199656)
3597,3709,C1102352,서울특별시 마포구 독막로 43 1층 (합정동),정아약국,02-336-0486,2100,2100,2100,2100,2100,2100,2100.0,1430.0,900,900,900,900,900,900,900.0,900.0,40,47,126.91817911683096,37.54815254608952,2022-07-20 17:42:12.0,POINT (948605.621944333 1950027.545849444)
3598,3710,C1103467,서울특별시 영등포구 여의대방로35길 36 (신길동),정안약국,02-843-0356,2100,2100,2100,2100,2100,2100,2030.0,2030.0,800,800,800,800,800,800,830.0,830.0,73,91,126.9170133458405,37.50137169703248,2022-07-20 17:42:12.0,POINT (948470.476707165 1944838.1009710752)
3599,3711,C1100480,서울특별시 금천구 시흥대로 192 (시흥동),정암산약국,02-803-8822,1900,1900,1900,1900,1900,1900,2030.0,2030.0,900,900,900,900,900,900,830.0,830.0,86,30,126.90229999541872,37.4510985336694,2022-07-20 17:42:12.0,POINT (947134.5663075574 1939268.7640742343)
3600,3713,C1107647,서울특별시 금천구 두산로 81,정약국,02-839-0105,2000,2000,2000,2000,2000,1700,2030.0,2030.0,900,900,900,900,900,900,830.0,830.0,85,23,126.897048336,37.4699072103,2022-07-20 17:42:12.0,POINT (946683.4189896858 1941358.4243343645)
3601,3714,C1102459,서울특별시 강남구 봉은사로 331 (논현동),정약국,02-3445-0453,2000,2000,2000,2000,2000,1300,2030.0,1300.0,900,900,900,900,900,900,830.0,900.0,61,3,127.04297089989284,37.5102805522774,2022-07-20 17:42:12.0,POINT (959608.5912242514 1945764.9665841684)
3602,3715,C1100482,서울특별시 성북구 종암로24가길 53 210호 (종암동 종암SK아파트상가 ),정약국,02-941-0509,1900,1900,1900,1900,1900,1400,2030.0,1300.0,900,900,900,900,900,900,830.0,900.0,27,98,127.03654477477612,37.60070793017992,2022-07-20 17:42:12.0,POINT (959090.1233775492 1955800.1764178942)
3603,3716,C1109077,서울특별시 송파구 충민로2길 28 대진플라자2 1층 105호 (장지동),정약국,02-431-7887,1900,1900,1900,1900,1900,1300,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,58,16,127.127416905219,37.4771583839836,2022-07-20 17:42:12.0,POINT (967057.2627666201 1942057.3886257145)
3604,3717,C1103610,서울특별시 광진구 자양로26길 8,정약국,02-3436-4580,1930,1930,1930,1930,1930,1500,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,50,38,127.08444831784568,37.541813458313975,2022-07-20 17:42:12.0,POINT (963289.7637999486 1949246.3530554015)
3605,3718,C1100481,서울특별시 강동구 진황도로49길 49 (길동),정약국,02-473-7046,2100,2100,2100,2100,2100,1900,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,53,50,127.14251524667743,37.53494750718952,2022-07-20 17:42:12.0,POINT (968416.5751721468 1948463.5308830887)
3606,3719,C1107579,서울특별시 마포구 마포대로 68 1층 112호 (도화동 마포아크로타워),정약국,02-706-4730,1930,1930,1930,1930,1930,1400,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,41,68,126.9489593879,37.5413330809,2022-07-20 17:42:12.0,POINT (951320.1446081093 1949254.5796644203)
3607,3720,C1107258,서울특별시 강동구 상암로51길 46 103동 108호 (명일동 아름누리),정언약국,02-3426-2869,2100,2100,2100,2100,2100,2100,2100.0,2100.0,1500,1500,1500,1500,1500,1500,1500.0,1500.0,52,92,127.14654338311072,37.54954957684934,2022-07-20 17:42:12.0,POINT (968778.5480055403 1950082.1975046399)
3608,3721,C1107341,서울특별시 은평구 서오릉로 196 (갈현동),정온누리약국,02-352-1745,2100,2100,2100,2100,2100,2100,2100.0,2100.0,900,900,900,900,900,900,1500.0,1500.0,33,35,126.912040881213,37.613855784286365,2022-07-20 17:42:12.0,POINT (948109.0270288136 1957320.4095881276)
3609,3722,C1107005,서울특별시 관악구 남부순환로 1812 윤건빌딩 1층 (봉천동),정온누리약국,02-882-8993,2100,2100,2100,2100,2100,1600,2000.0,2100.0,900,900,900,900,900,900,1200.0,1500.0,87,87,126.9513294364786,37.48111455648544,2022-07-20 17:42:12.0,POINT (951490.5625053374 1942572.4603732836)
3610,3723,C1102361,서울특별시 강남구 도곡로 409,정온누리약국,02-501-9112,1800,1800,1800,1800,1800,1600,2000.0,2100.0,900,900,900,900,900,900,1200.0,1500.0,62,7,127.05516901696976,37.49738246616421,2022-07-20 17:42:12.0,POINT (960679.8807318085 1944328.8402755219)
3611,3724,C1104683,서울특별시 송파구 백제고분로 210 1층,정온누리약국,02-412-7829,1830,1830,1830,1830,1830,1500,2000.0,2100.0,900,900,900,900,900,1900,1200.0,1500.0,55,82,127.08967534585167,37.503622933415805,2022-07-20 17:42:12.0,POINT (963733.0448291276 1945007.3227519435)
3612,3725,C1103039,서울특별시 금천구 금하로 763 벽산중심상가 2층 210호 (시흥동),정운약국,02-803-8982,1900,1900,1900,1900,1900,1500,2000.0,2100.0,900,900,900,900,900,900,1200.0,1500.0,86,56,126.9145879240206,37.45034400206293,2022-07-20 17:42:12.0,POINT (948220.9002748717 1939178.2301352941)
3613,3726,C1102235,서울특별시 중구 세종대로18길 10 (태평로2가),정원약국,02-755-5866,2230,2230,2230,2230,2230,2200,2000.0,2200.0,830,830,830,830,830,1000,1200.0,1100.0,45,26,126.9776016612552,37.56374439892805,2022-07-20 17:42:12.0,POINT (953864.2875528703 1951726.5561225305)
3614,3727,C1108282,서울특별시 강남구 영동대로 722 풍양빌딩 1층 103호 (청담동),정원약국,02-516-9935,2000,2000,2000,2000,2000,1800,2000.0,2200.0,900,900,900,900,900,900,1200.0,1100.0,60,75,127.05639879942144,37.52238439141009,2022-07-20 17:42:12.0,POINT (960801.6626873772 1947102.1332376166)
3615,3728,C1108769,서울특별시 성북구 돌곶이로 176 1층 (장위동),정원약국,02-6959-2041,2100,2100,2100,2100,2100,1700,2000.0,2200.0,830,830,830,830,830,830,1200.0,1100.0,27,66,127.049835480023,37.6166540773121,2022-07-20 17:42:12.0,POINT (960271.8027174517 1957563.6235022123)
3616,3729,C1104310,서울특별시 성동구 장터길 34  (금호동4가),정은약국,02-2293-3961,1930,1930,1930,1930,1930,1800,2000.0,2200.0,830,830,830,830,830,900,1200.0,1100.0,47,25,127.01961386134496,37.54817696527568,2022-07-20 17:42:12.0,POINT (957565.8000759635 1949979.6367232434)
3617,3730,C1100624,서울특별시 서초구 방배중앙로 140 1층 (방배동),정은약국,02-534-6641,2200,2200,2200,2200,2200,1800,2000.0,2100.0,900,900,900,900,900,900,1200.0,900.0,65,61,126.98837125721109,37.491143213086055,2022-07-20 17:42:12.0,POINT (954771.5993878013 1943666.6351172912)
3618,3731,C1103036,서울특별시 강남구 도곡로 458  (대치동),정일약국,02-501-8071,1800,1800,1800,1800,1800,1330,2000.0,2100.0,830,830,830,830,830,830,1200.0,900.0,62,79,127.0605525414236,37.49825927382495,2022-07-20 17:42:12.0,POINT (961156.2053489217 1944423.8809470031)
3619,3732,C1100625,서울특별시 구로구 개봉로17길 10 (개봉동),정제약국,02-2612-9308,2100,2100,2100,2100,2100,2100,2000.0,2100.0,900,900,900,900,900,1000,1200.0,900.0,83,37,126.85529743084892,37.49175075276726,2022-07-20 17:42:12.0,POINT (943008.1090462295 1943806.2914845333)
3620,3733,C1100319,서울특별시 영등포구 도영로 49 (도림동),정제약국,02-842-3228,2130,2130,2130,2130,2130,2130,2000.0,2100.0,900,900,900,900,900,900,1200.0,900.0,73,73,126.89808328389012,37.51026601841976,2022-07-20 17:42:12.0,POINT (946803.5661425989 1945835.4088831488)
3621,3734,C1100320,서울특별시 성북구 오패산로 63 (하월곡동),정주약국,02-743-3635,2200,2200,2200,2200,2200,2200,2000.0,1800.0,900,900,900,900,900,900,1200.0,1200.0,27,37,127.03618565112497,37.60770687073525,2022-07-20 17:42:12.0,POINT (959062.2585527645 1956576.8341953282)
3622,3735,C1100321,서울특별시 금천구 독산로64길 19 (독산동),정진약국,02-805-3541,2200,2200,2200,2200,2200,2100,2100.0,1800.0,900,900,900,900,900,900,1300.0,1200.0,85,59,126.9036831120338,37.46535368205902,2022-07-20 17:42:12.0,POINT (947266.9125245983 1940849.5040497214)
3623,3736,C1109252,서울특별시 동작구 노량진로 22 1층 (대방동),정한약국,02-1234-5678,2100,2100,2100,2100,2100,2000,2100.0,1800.0,1030,1030,1030,1030,1030,1200,1300.0,1200.0,69,38,126.928156401761,37.5128937581565,2022-07-20 17:42:12.0,POINT (949463.1755238415 1946110.3641342474)
3624,3737,C1104410,서울특별시 강북구 삼양로 516 (수유동),정해약국,02-902-1442,2000,2000,2000,2000,2000,1700,2100.0,1800.0,900,900,900,900,900,900,1300.0,1200.0,10,44,127.0141995600032,37.64908202525911,2022-07-20 17:42:12.0,POINT (957145.4474144158 1961177.0596154712)
3625,3738,C1102347,서울특별시 용산구 두텁바위로 11 (갈월동),정화약국,02-774-2399,2100,2100,2100,2100,2100,1700,2100.0,1800.0,900,900,900,900,900,900,1300.0,1200.0,43,35,126.97341388888889,37.545436111111115,2022-07-20 17:42:12.0,POINT (953483.0620279955 1949697.4092877205)
3626,3739,C1109211,서울특별시 동대문구 홍릉로 7 1층 (청량리동),정화약국,02-967-9941,0,2100,2100,2100,2100,1700,2100.0,1800.0,0,900,900,900,900,900,1300.0,1200.0,25,73,127.044706163423,37.5809676106128,2022-07-20 17:42:12.0,POINT (959799.9285742793 1953606.5572059758)
3627,3740,C1107785,서울특별시 중구 다산로46길 17  (흥인동),제니스약국,02-2232-6645,2000,1800,2000,1800,2000,1400,1300.0,1800.0,830,830,830,830,830,830,900.0,1200.0,45,70,127.0165169707486,37.566806269122615,2022-07-20 17:42:12.0,POINT (957302.8704493005 1952047.8625147748)
3628,3741,C1100355,서울특별시 동작구 국사봉길 97 (상도동),제당약국,02-821-9417,2200,2200,2200,2200,2200,2200,1300.0,1800.0,800,800,800,800,800,800,900.0,1200.0,70,43,126.93174289367732,37.49584174709264,2022-07-20 17:42:12.0,POINT (949768.7116846213 1944216.6228946524)
3629,3742,C1103104,서울특별시 은평구 갈현로 253 (갈현동),제민약국,02-358-8880,2000,2000,2000,2000,2000,1700,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,33,21,126.9156269818,37.6196643695,2022-07-20 17:42:12.0,POINT (948429.5371103535 1957962.8744808997)
3630,3743,C1104625,서울특별시 마포구 삼개로 24,제민약국,02-715-6338,1930,1930,1930,1930,1930,1630,1300.0,1800.0,930,930,930,930,930,930,900.0,1200.0,41,73,126.94729297217675,37.53798469049202,2022-07-20 17:42:12.0,POINT (951170.7458808094 1948883.957438439)
3631,3744,C1100356,서울특별시 양천구 곰달래로10길 9 (신월동),제민약국,02-2603-3918,2100,2100,2100,2100,2100,1700,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,79,25,126.8367255799995,37.52917945634683,2022-07-20 17:42:12.0,POINT (941395.6052026588 1947970.2171013316)
3632,3745,C1100357,서울특별시 도봉구 도당로 94 (방학동),제생약국,02-956-3675,2000,2000,2000,2000,2000,1700,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,13,42,127.03736607761884,37.66563160580886,2022-07-20 17:42:12.0,POINT (959198.1353379604 1963002.8462422208)
3633,3746,C1103377,서울특별시 구로구 개봉로3가길 57 (개봉동),제생약국,02-2617-4570,2000,2000,2000,2000,2000,1900,1300.0,1800.0,1000,1000,1000,1000,1000,1000,900.0,1200.0,83,55,126.85347683192796,37.48367548401868,2022-07-20 17:42:12.0,POINT (942841.0130708504 1942911.4906074174)
3634,3747,C1103290,서울특별시 종로구 종로 266 D동 (종로6가 동대문종합시장),제신약국,02-2279-7388,2000,2000,2000,2000,2000,2000,1300.0,1800.0,800,800,800,800,800,800,900.0,1200.0,31,98,127.00716388888888,37.570877777777774,2022-07-20 17:42:12.0,POINT (956479.2492640604 1952503.8667788424)
3635,3748,C1103034,서울특별시 은평구 연서로11길 19 (구산동),제안약국,02-386-7923,1900,1900,1900,1900,1900,1900,1300.0,1800.0,1000,1000,1000,1000,1000,1000,900.0,1200.0,34,13,126.9132705653302,37.60846822814958,2022-07-20 17:42:12.0,POINT (948213.8193682033 1956722.0014757065)
3636,3749,C1100592,서울특별시 강남구 논현로 841  (신사동),제이비미소약국,02-543-8391,1800,1800,1800,1800,1800,1900,1300.0,1800.0,1000,1000,1000,1000,1000,900,900.0,1200.0,60,31,127.02793407990224,37.52418374777082,2022-07-20 17:42:12.0,POINT (958287.3961510014 1947314.0029842719)
3637,3750,C1109140,서울특별시 중랑구 동일로92길 57 메디포레 1층 (면목동),제이약국,02-433-1520,2000,2000,2000,2000,2000,1430,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,22,23,127.083196727099,37.5834835948977,2022-07-20 17:42:12.0,POINT (963199.6993292251 1953869.918374534)
3638,3751,C1108287,서울특별시 서초구 서초대로 323 삼풍프라자 1층 6호 (서초동),제이약국,02-594-1118,2100,2100,2100,2100,2100,1600,1300.0,1800.0,830,830,830,830,830,830,900.0,1200.0,66,6,127.0168130177334,37.4948835780208,2022-07-20 17:42:12.0,POINT (957288.0204997581 1944068.3190071115)
3639,3752,C1100593,서울특별시 강남구 테헤란로 101  (역삼동),제이약국,02-566-1259,2100,2100,2100,2100,2100,1800,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,61,34,127.02807885645208,37.498580981553005,2022-07-20 17:42:12.0,POINT (958285.9425068777 1944473.4696249294)
3640,3753,C1104102,서울특별시 구로구 디지털로34길 55 코오롱싸이언스밸리2차 2층 214-1호 (구로동),제이약국,02-857-7557,1900,1900,1900,1900,1900,1400,1300.0,1800.0,900,900,900,900,900,900,900.0,1200.0,83,78,126.8992808821,37.4842856381,2022-07-20 17:42:12.0,POINT (946891.0124683724 1942952.360341603)
